query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551037.45@4181475.95@10@S@37.779271@-122.420189@51991823082@@@@@@20220409@@.jpg,551037.45,4181475.95,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551043.67@4179178.37@10@S@37.758507@-122.420509@50651429257@@@@@@20201127@@.jpg,551043.67,4179178.37,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7827135622501373,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7852439284324646,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8060230314731598,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551051.89@4181405.14@10@S@37.778598@-122.420052@50667686596@@@@@@20201201@@.jpg,551051.89,4181405.14,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551053.22@4181417.25@10@S@37.778682@-122.420069@51990333886@@@@@@20220408@@.jpg,551053.22,4181417.25,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7794777303934097,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7871763110160828,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7990681976079941,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551054.11@4179184.54@10@S@37.758575@-122.420403@50650592518@@@@@@20201127@@.jpg,551054.11,4179184.54,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551054.37@4181416.14@10@S@37.778682@-122.420069@51740615020@@@@@@20211211@@.jpg,551054.37,4181416.14,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551055.92@4181421.81@10@S@37.77877@-122.420086@51989331562@@@@@@20220408@@.jpg,551055.92,4181421.81,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551056.34@4182349.16@10@S@37.787072@-122.42001@49344455136@@@@@@20200107@@.jpg,551056.34,4182349.16,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551059.92@4181415.96@10@S@37.77877@-122.420086@51990334876@@@@@@20220408@@.jpg,551059.92,4181415.96,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551071.75@4181355.00@10@S@37.778104@-122.419955@51990622929@@@@@@20220408@@.jpg,551071.75,4181355.0,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8108849674463272,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8294923305511475,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.8398234248161316,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551108.77@4175566.37@10@S@37.725975@-122.420125@16052246101@@@@@@20141219@@.jpg,551108.77,4175566.37,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551516.79@4184711.14@10@S@37.808286@-122.41477@50950018863@@@@@@20210216@@.jpg,551516.79,4184711.14,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551516.91@4181525.98@10@S@37.779805@-122.415735@41478887850@@@@@@20180709@@.jpg,551516.91,4181525.98,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551539.54@4181470.20@10@S@37.778861@-122.414718@52044399780@@@@@@20220502@@.jpg,551539.54,4181470.2,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551545.53@4181441.84@10@S@37.778939@-122.414623@52040632491@@@@@@20220430@@.jpg,551545.53,4181441.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8203751146793365,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8242753148078918,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8642912209033966,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551546.06@4183044.24@10@S@37.793433@-122.414555@51981584412@@@@@@20220404@@.jpg,551546.06,4183044.24,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551549.63@4181448.30@10@S@37.778939@-122.414623@44143632621@@@@@@20180820@@.jpg,551549.63,4181448.3,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551569.15@4181467.61@10@S@37.779144@-122.414358@41975632284@@@@@@20180609@@.jpg,551569.15,4181467.61,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7688596844673157,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.770661860704422,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7742065638303757,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551573.39@4177030.84@10@S@37.739134@-122.41467@2010726563@@@@@@20071114@@.jpg,551573.39,4177030.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7317466735839844,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7386900782585144,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7396671772003174,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551573.39@4177030.84@10@S@37.739134@-122.41467@2011486256@@@@@@20071114@@.jpg,551573.39,4177030.84,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551573.39@4177030.84@10@S@37.739134@-122.41467@2011667898@@@@@@20071114@@.jpg,551573.39,4177030.84,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551580.86@4184670.82@10@S@37.808151@-122.41411@47321602122@@@@@@20190314@@.jpg,551580.86,4184670.82,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551585.58@4182625.96@10@S@37.789494@-122.414076@51243193820@@@@@@20210612@@.jpg,551585.58,4182625.96,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7656842768192291,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.769088625907898,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7706664800643921,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551603.66@4180877.89@10@S@37.773734@-122.413993@44159235961@@@@@@20180820@@.jpg,551603.66,4180877.89,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551603.66@4180877.89@10@S@37.773801@-122.41407@30292794038@@@@@@20180820@@.jpg,551603.66,4180877.89,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551605.60@4180877.90@10@S@37.773734@-122.413993@42350992060@@@@@@20180820@@.jpg,551605.6,4180877.9,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551674.79@4180602.06@10@S@37.771326@-122.413405@51025883407@@@@@@20210311@@.jpg,551674.79,4180602.06,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551681.22@4180602.55@10@S@37.771196@-122.413241@42219987112@@@@@@20180521@@.jpg,551681.22,4180602.55,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551682.87@4181547.10@10@S@37.779954@-122.413304@51755694415@@@@@@20211218@@.jpg,551682.87,4181547.1,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551687.85@4182857.39@10@S@37.791927@-122.412529@52041732779@@@@@@20220501@@.jpg,551687.85,4182857.39,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551752.44@4180734.25@10@S@37.772008@-122.411853@50926641416@@@@@@20210209@@.jpg,551752.44,4180734.25,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551771.68@4182478.79@10@S@37.788145@-122.411884@50976308588@@@@@@20210224@@.jpg,551771.68,4182478.79,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8020514398813248,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8072938174009323,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.815421462059021,544850.4,4178603.45
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551786.93@4180949.94@10@S@37.774496@-122.411831@38395735031@@@@@@20171113@@.jpg,551786.93,4180949.94,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551793.78@4182464.84@10@S@37.788103@-122.411806@51327941344@@@@@@20210722@@.jpg,551793.78,4182464.84,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551809.99@4180587.60@10@S@37.771236@-122.41178@50947666532@@@@@@20210215@@.jpg,551809.99,4180587.6,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551836.88@4179029.54@10@S@37.757037@-122.411398@23463463969@@@@@@20151218@@.jpg,551836.88,4179029.54,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7391895055770874,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.749496191740036,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7615047097206116,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551845.14@4182851.94@10@S@37.792006@-122.410861@51364261305@@@@@@20210807@@.jpg,551845.14,4182851.94,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551871.94@4182889.17@10@S@37.791903@-122.410508@51152053998@@@@@@20210502@@.jpg,551871.94,4182889.17,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551891.95@4182885.64@10@S@37.791879@-122.410657@51152924580@@@@@@20210502@@.jpg,551891.95,4182885.64,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551916.63@4179081.19@10@S@37.757536@-122.410562@26647378004@@@@@@20160526@@.jpg,551916.63,4179081.19,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551949.72@4183302.74@10@S@37.795665@-122.409599@51831541123@@@@@@20220120@@.jpg,551949.72,4183302.74,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551973.85@4182687.21@10@S@37.789982@-122.410498@51416479011@@@@@@20210901@@.jpg,551973.85,4182687.21,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552015.05@4182870.88@10@S@37.791738@-122.409084@51804906461@@@@@@20220107@@.jpg,552015.05,4182870.88,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552055.79@4182693.61@10@S@37.790139@-122.409253@51804906746@@@@@@20220107@@.jpg,552055.79,4182693.61,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552099.89@4180621.72@10@S@37.771356@-122.408441@50947565451@@@@@@20210215@@.jpg,552099.89,4180621.72,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552115.62@4178580.38@10@S@37.752988@-122.408215@43816378115@@@@@@20180916@@.jpg,552115.62,4178580.38,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552117.27@4178570.18@10@S@37.75287@-122.408375@44083108645@@@@@@20181001@@.jpg,552117.27,4178570.18,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552121.09@4178549.90@10@S@37.75287@-122.408375@50677871561@@@@@@20201204@@.jpg,552121.09,4178549.9,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552126.15@4182414.56@10@S@37.787681@-122.407855@51721333959@@@@@@20211203@@.jpg,552126.15,4182414.56,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552132.53@4178553.30@10@S@37.752832@-122.408206@50707818493@@@@@@20201212@@.jpg,552132.53,4178553.3,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.766591489315033,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7926522493362427,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7946479767560959,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552135.07@4183647.32@10@S@37.798655@-122.407744@50954389787@@@@@@20210217@@.jpg,552135.07,4183647.32,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552138.72@4178549.35@10@S@37.752752@-122.40819@50677953792@@@@@@20201204@@.jpg,552138.72,4178549.35,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552199.90@4182532.09@10@S@37.787462@-122.407447@51923464807@@@@@@20220307@@.jpg,552199.9,4182532.09,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.80191770195961,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8033424317836761,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8223362267017365,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552235.23@4177109.45@10@S@37.739715@-122.40703@32499562477@@@@@@20190322@@.jpg,552235.23,4177109.45,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552249.06@4183262.81@10@S@37.795257@-122.40651@51326477112@@@@@@20210722@@.jpg,552249.06,4183262.81,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552249.06@4183262.81@10@S@37.795264@-122.406499@51326001017@@@@@@20210721@@.jpg,552249.06,4183262.81,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7892528176307678,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8048796057701111,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8085630089044571,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552250.25@4183269.36@10@S@37.795257@-122.40651@51327726060@@@@@@20210721@@.jpg,552250.25,4183269.36,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552251.68@4183266.27@10@S@37.795264@-122.406499@51327931879@@@@@@20210722@@.jpg,552251.68,4183266.27,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7715393751859665,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7720276713371277,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7849849164485931,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552257.10@4183258.31@10@S@37.795154@-122.406471@51305233032@@@@@@20210712@@.jpg,552257.1,4183258.31,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552265.91@4183147.08@10@S@37.794055@-122.406289@51327684174@@@@@@20210722@@.jpg,552265.91,4183147.08,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552274.33@4183165.33@10@S@37.794323@-122.406342@51327952125@@@@@@20210722@@.jpg,552274.33,4183165.33,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552274.37@4183160.00@10@S@37.79389@-122.406245@51721220268@@@@@@20211203@@.jpg,552274.37,4183160.0,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552277.80@4183104.44@10@S@37.793852@-122.406113@51818293310@@@@@@20220113@@.jpg,552277.8,4183104.44,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552283.69@4183036.24@10@S@37.793212@-122.406108@50827616311@@@@@@20210112@@.jpg,552283.69,4183036.24,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552287.92@4183257.18@10@S@37.795203@-122.406068@51327682374@@@@@@20210722@@.jpg,552287.92,4183257.18,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552292.07@4178831.14@10@S@37.75529@-122.406406@23828339673@@@@@@20160118@@.jpg,552292.07,4178831.14,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8135341256856918,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8251493871212006,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8260616958141327,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552302.21@4182989.87@10@S@37.792745@-122.406002@51711419977@@@@@@20211129@@.jpg,552302.21,4182989.87,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.797546774148941,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7990725040435791,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8011628836393356,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552302.21@4182989.87@10@S@37.792745@-122.406002@51817579281@@@@@@20220113@@.jpg,552302.21,4182989.87,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552302.21@4182989.87@10@S@37.792745@-122.406002@51818293350@@@@@@20220113@@.jpg,552302.21,4182989.87,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552302.21@4182989.87@10@S@37.793006@-122.406058@51817691968@@@@@@20220113@@.jpg,552302.21,4182989.87,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552307.35@4183068.90@10@S@37.793433@-122.405815@51239231714@@@@@@20210610@@.jpg,552307.35,4183068.9,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552316.57@4182962.00@10@S@37.792442@-122.405806@50940461597@@@@@@20210213@@.jpg,552316.57,4182962.0,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552329.59@4183474.80@10@S@37.797071@-122.405623@51328200445@@@@@@20210722@@.jpg,552329.59,4183474.8,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552338.14@4177429.10@10@S@37.742638@-122.405881@22940818081@@@@@@20151110@@.jpg,552338.14,4177429.1,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552341.45@4183507.50@10@S@37.797461@-122.405416@51076810211@@@@@@20210327@@.jpg,552341.45,4183507.5,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552344.95@4182956.52@10@S@37.792488@-122.405452@50939660903@@@@@@20210213@@.jpg,552344.95,4182956.52,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552348.30@4183468.04@10@S@37.797092@-122.405404@51679924986@@@@@@20211114@@.jpg,552348.3,4183468.04,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552371.63@4180977.16@10@S@37.774648@-122.405247@51120642423@@@@@@20210417@@.jpg,552371.63,4180977.16,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552379.85@4181179.48@10@S@37.776464@-122.405178@51120162592@@@@@@20210417@@.jpg,552379.85,4181179.48,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552448.10@4180987.08@10@S@37.774853@-122.403963@44113714440@@@@@@20181118@@.jpg,552448.1,4180987.08,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552474.51@4182784.92@10@S@37.790842@-122.404211@51072521993@@@@@@20210326@@.jpg,552474.51,4182784.92,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552504.19@4181029.71@10@S@37.775098@-122.403704@48090000903@@@@@@20190619@@.jpg,552504.19,4181029.71,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552513.69@4173962.38@10@S@37.711265@-122.403853@26306265614@@@@@@20160509@@.jpg,552513.69,4173962.38,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552523.35@4175851.30@10@S@37.728398@-122.403918@41925462904@@@@@@20180607@@.jpg,552523.35,4175851.3,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552528.78@4181040.96@10@S@37.775198@-122.40358@48089895331@@@@@@20190619@@.jpg,552528.78,4181040.96,,,,,,,,,,,,
